gid,cnn_intrsctn_pkey,latitude,longitude,intrsctn_grp,intrsctn_type,x_street_comb
"3742","26458000",37.77709040100,-122.45134615700,"0",INTERSECTIONS,CHABOT TER/GOLDEN GATE AVE
"3743","26459000",37.77720461670,-122.45045819500,"0",INTERSECTIONS,GOLDEN GATE AVE/KITTREDGE TER
"3744","26460000",37.77838942840,-122.44887920700,"0",INTERSECTIONS,TAMALPAIS TER/TURK BLVD
"3745","20655000",37.72951816060,-122.40657785400,"0",INTERSECTIONS,FELTON ST/BRUSSELS ST
"3746","20656000",37.73294878270,-122.40465709700,"0",INTERSECTIONS,BAY SHORE BLVD/SILVER AVE
"3747","20657000",37.78211912260,-122.39684142700,"0",INTERSECTIONS,03RD ST/PERRY ST
"3748","20659000",37.73479735900,-122.39069377300,"0",INTERSECTIONS,03RD ST/OAKDALE AVE
"3749","20660000",37.73559052070,-122.39041626400,"0",INTERSECTIONS,03RD ST/NEWCOMB AVE
"3750","20661000",37.73522488300,-122.38977083600,"0",INTERSECTIONS,NEWCOMB AVE/MENDELL ST
"3751","20662000",37.73459870850,-122.39034455100,"0",INTERSECTIONS,OAKDALE AVE/MENDELL ST
"3752","20663000",37.73441300800,-122.39334020600,"0",INTERSECTIONS,NEWHALL ST/QUESADA AVE
"3753","20664000",37.73503810140,-122.39277593000,"0",INTERSECTIONS,NEWHALL ST/PALOU AVE
"3754","20665000",37.73690675510,-122.39108750000,"0",INTERSECTIONS,MCKINNON AVE/NEWHALL ST
"3755","20666000",37.73628804000,-122.39164756800,"0",INTERSECTIONS,NEWCOMB AVE/NEWHALL ST
"3756","20667000",37.73566095950,-122.39221366100,"0",INTERSECTIONS,OAKDALE AVE/NEWHALL ST
"3757","20668000",37.73816615320,-122.38995889000,"0",INTERSECTIONS,KIRKWOOD AVE/NEWHALL ST
"3758","20669000",37.73754172480,-122.39052110000,"0",INTERSECTIONS,LA SALLE AVE/NEWHALL ST
"3759","20670000",37.74110511000,-122.39014260900,"0",INTERSECTIONS,HUDSON AVE/PHELPS ST
"3760","20671000",37.74048233470,-122.39070266400,"0",INTERSECTIONS,INNES AVE/PHELPS ST
"3761","20672000",37.73985319970,-122.39126842400,"0",INTERSECTIONS,JERROLD AVE/PHELPS ST
"3762","20673000",37.73796120540,-122.39296508600,"0",INTERSECTIONS,MCKINNON AVE/PHELPS ST
"3763","20674000",37.73735075840,-122.39352363200,"0",INTERSECTIONS,NEWCOMB AVE/PHELPS ST
"3764","20675000",37.73860268470,-122.39239296300,"0",INTERSECTIONS,PHELPS ST/LA SALLE AVE
"3765","20676000",37.73922797650,-122.39183067000,"0",INTERSECTIONS,KIRKWOOD AVE/PHELPS ST
"3766","20677000",37.73378771040,-122.39390394600,"0",INTERSECTIONS,BRIDGEVIEW DR/NEWHALL ST/REVERE AVE
"3767","20679000",37.73672865190,-122.39409283300,"0",INTERSECTIONS,OAKDALE AVE/PHELPS ST
"3768","20680000",37.73610650540,-122.39466205900,"0",INTERSECTIONS,PALOU AVE/PHELPS ST
"3769","20681000",37.73668628340,-122.39568562700,"0",INTERSECTIONS,PALOU AVE
"3770","20682000",37.73551477710,-122.39801424800,"0",INTERSECTIONS,REVERE AVE/QUINT ST
"3771","20683000",37.73653279430,-122.39708156400,"0",INTERSECTIONS,QUESADA AVE/QUINT ST
"3772","20684000",37.73731363160,-122.39511932900,"0",INTERSECTIONS,OAKDALE AVE
"3773","20687000",37.74090096110,-122.39311497900,"0",INTERSECTIONS,JERROLD AVE/QUINT ST
"3774","20688000",37.73840366860,-122.39538190600,"0",INTERSECTIONS,QUINT ST/NEWCOMB AVE
"3775","20690000",37.73746823520,-122.39623174500,"0",INTERSECTIONS,QUINT ST
"3776","20691000",37.73715618470,-122.39651523700,"0",INTERSECTIONS,QUINT ST/SILVER AVE/PALOU AVE
"3777","20692000",37.73778405460,-122.39594482800,"0",INTERSECTIONS,OAKDALE AVE/QUINT ST
"3778","20694000",37.73686374590,-122.39766569500,"0",INTERSECTIONS,QUESADA AVE/SILVER AVE
"3779","20695000",37.73946411890,-122.39725361800,"0",INTERSECTIONS,RANKIN ST/NEWCOMB AVE
"3780","20696000",37.74467267520,-122.38976016800,"0",INTERSECTIONS,QUINT ST/DAVIDSON AVE
"3781","20755000",37.73965912130,-122.40089901400,"0",INTERSECTIONS,PALOU AVE/INDUSTRIAL ST
"3782","20756000",37.73864877180,-122.40080826700,"0",INTERSECTIONS,SELBY ST/QUESADA AVE
"3783","20757000",37.73930154390,-122.40195743500,"0",INTERSECTIONS,INDUSTRIAL ST/QUESADA AVE
"3784","20758000",37.73990197410,-122.39968548700,"0",INTERSECTIONS,INDUSTRIAL ST/OAKDALE AVE/SELBY ST
"3785","20759000",37.74010952710,-122.40132024200,"0",INTERSECTIONS,PALOU AVE/DORMAN AVE
"3786","20760000",37.74147572470,-122.40361074400,"0",INTERSECTIONS,BARNEVELD AVE/PALOU AVE
"3787","20761000",37.73924909000,-122.40439208500,"0",INTERSECTIONS,BARNEVELD AVE/DORMAN AVE
"3788","20762000",37.73445273780,-122.40268942500,"0",INTERSECTIONS,AUGUSTA ST/WATERVILLE ST
"3789","20763000",37.73419241450,-122.40266489300,"0",INTERSECTIONS,SILVER AVE/WATERVILLE ST
"3790","20764000",37.73366531920,-122.40350927400,"0",INTERSECTIONS,SILVER AVE/ELMIRA ST
"3791","20765000",37.73314373050,-122.40434481200,"0",INTERSECTIONS,SILVER AVE/CHARTER OAK AVE
"3792","20766000",37.73440022370,-122.40357863200,"0",INTERSECTIONS,AUGUSTA ST/ELMIRA ST
"3793","20767000",37.73589124940,-122.40282498400,"0",INTERSECTIONS,CONKLING ST/WATERVILLE ST
"3794","20769000",37.73434320170,-122.40454403400,"0",INTERSECTIONS,AUGUSTA ST/CHARTER OAK AVE
"3795","20770000",37.73243865780,-122.40560754800,"0",INTERSECTIONS,SAN BRUNO AVE/SILVER AVE
"3796","20771000",37.73296324960,-122.40590942200,"0",INTERSECTIONS,SAN BRUNO AVE/HALE ST
"3797","20772000",37.73262190150,-122.40702406800,"0",INTERSECTIONS,BARNEVELD AVE/HALE ST
"3798","20773000",37.73630860380,-122.40670383600,"0",INTERSECTIONS,BAY SHORE BLVD/HELENA ST
"3799","20776000",37.73661679470,-122.40378783200,"0",INTERSECTIONS,ELMIRA ST/HELENA ST
"3800","20777000",37.73639219250,-122.40468222400,"0",INTERSECTIONS,CHARTER OAK AVE/HELENA ST
"3801","20779000",37.73832136240,-122.40564673700,"0",INTERSECTIONS,BOUTWELL ST/INDUSTRIAL ST/LOOMIS ST
"3802","20783000",37.73976174530,-122.40438321500,"0",INTERSECTIONS,APPAREL WAY/BARNEVELD AVE
"3803","20785000",37.73849805580,-122.40502836600,"0",INTERSECTIONS,CHARTER OAK AVE/INDUSTRIAL ST
"3804","20788000",37.73871258460,-122.40425798500,"0",INTERSECTIONS,BARNEVELD AVE/INDUSTRIAL ST/SHAFTER AVE
"3805","20790000",37.73915518830,-122.40557092800,"0",INTERSECTIONS,LOOMIS ST/WATERLOO ST
"3806","20791000",37.74211831440,-122.40459954500,"0",INTERSECTIONS,FLOWER ST/LOOMIS ST
"3807","20793000",37.74052854200,-122.39912411000,"0",INTERSECTIONS,NEWCOMB AVE/SELBY ST
"3808","20794000",37.74394491590,-122.39823075600,"0",INTERSECTIONS,MILTON I ROSS ST/JERROLD AVE
"3809","20795000",37.74322534470,-122.39887747800,"0",INTERSECTIONS,MILTON I ROSS ST/KIRKWOOD AVE
"3810","20796000",37.74446917330,-122.39774867100,"0",INTERSECTIONS,INNES AVE/MILTON I ROSS ST
"3811","20798000",37.74385016760,-122.39852233700,"0",INTERSECTIONS,JERROLD AVE/LETTUCE LN
"3812","20799000",37.74409606110,-122.39874695600,"0",INTERSECTIONS,JERROLD AVE/TOLAND ST
"3813","20800000",37.74325106590,-122.39905913900,"0",INTERSECTIONS,KIRKWOOD AVE/LETTUCE LN
"3814","20801000",37.74341558070,-122.39934893900,"0",INTERSECTIONS,TOLAND ST
"3815","20802000",37.74158785300,-122.40099317900,"0",INTERSECTIONS,NEWCOMB AVE/TOLAND ST
"3816","20803000",37.74096192760,-122.40155570100,"0",INTERSECTIONS,OAKDALE AVE/TOLAND ST
"3817","20804000",37.74188588210,-122.40318603600,"0",INTERSECTIONS,BARNEVELD AVE/OAKDALE AVE
"3818","20805000",37.74219719950,-122.40042673800,"0",INTERSECTIONS,TOLAND ST/MCKINNON AVE
"3819","20806000",37.74312376340,-122.40327519300,"0",INTERSECTIONS,NEWCOMB AVE/BARNEVELD AVE
"3820","20807000",37.74595385620,-122.40202670300,"0",INTERSECTIONS,JERROLD AVE/NAPOLEON ST
"3821","20808000",37.74498227610,-122.40031143700,"0",INTERSECTIONS,JERROLD AVE/UPTON ST
"3822","20809000",37.74106594500,-122.40392005100,"0",INTERSECTIONS,APPAREL WAY/BARNEVELD AVE
"3823","20810000",37.74203622110,-122.40345131900,"0",INTERSECTIONS,BARNEVELD AVE/OAKDALE AVE
"3824","20811000",37.74309370900,-122.40199582800,"0",INTERSECTIONS,UPTON ST/MCKINNON AVE
"3825","20812000",37.74379435850,-122.40324328500,"0",INTERSECTIONS,BARNEVELD AVE/LOOMIS ST/MCKINNON AVE
"3826","20813000",37.74252073390,-122.40430629300,"0",INTERSECTIONS,LOOMIS ST/OAKDALE AVE
"3827","20814000",37.74232258360,-122.40519217000,"0",INTERSECTIONS,PATTERSON ST/FLOWER ST
"3828","20815000",37.74245675240,-122.40558142600,"0",INTERSECTIONS,FLOWER ST/BAY SHORE BLVD
"3829","20816000",37.74305120490,-122.40524238700,"0",INTERSECTIONS,BAY SHORE BLVD/OAKDALE AVE
"3830","20817000",37.74281659830,-122.40482838600,"0",INTERSECTIONS,OAKDALE AVE/PATTERSON ST
"3831","20820000",37.74502868520,-122.40557416700,"0",INTERSECTIONS,HOLLADAY AVE
"3832","20821000",37.74452751150,-122.40577008600,"0",INTERSECTIONS,HOLLADAY AVE/COSTA ST
"3833","20822000",37.74633409340,-122.40269801200,"0",INTERSECTIONS,BARNEVELD AVE/JERROLD AVE
"3834","20824000",37.74939667810,-122.40206163400,"0",INTERSECTIONS,CESAR CHAVEZ ST/KANSAS ST
"3835","20825000",37.74429791610,-122.40452728900,"0",INTERSECTIONS,BAY SHORE BLVD/COSTA ST
"3836","20827000",37.74481179580,-122.40689586200,"0",INTERSECTIONS,BREWSTER ST/COSTA ST
"3837","20828000",37.74533332300,-122.40673737100,"0",INTERSECTIONS,RUTLEDGE ST/BREWSTER ST
"3838","20830000",37.74647414640,-122.40521395900,"0",INTERSECTIONS,YORK ST/HOLLADAY AVE
"3839","20831000",37.74736631230,-122.40510135700,"0",INTERSECTIONS,HOLLADAY AVE/WRIGHT ST
"3840","20833000",37.74822272560,-122.40493727500,"0",INTERSECTIONS,HOLLADAY AVE/PERALTA AVE
"3841","20834000",37.74745937830,-122.40592555600,"0",INTERSECTIONS,MONTCALM ST/WRIGHT ST
"3842","20835000",37.74785854890,-122.40627489700,"0",INTERSECTIONS,HAMPSHIRE ST/PERALTA AVE
"3843","20837000",37.71848474950,-122.40698204400,"0",INTERSECTIONS,HARKNESS AVE/DELTA ST
"3844","20838000",37.71781994680,-122.40727155000,"0",INTERSECTIONS,DELTA ST/WILDE AVE
"3845","20841000",37.71826558800,-122.40616713600,"0",INTERSECTIONS,HARKNESS AVE/MILL ST
"3846","20842000",37.71973703540,-122.40579707400,"0",INTERSECTIONS,HOLYOKE ST/ANKENY ST
"3847","20843000",37.71975378370,-122.40643130900,"0",INTERSECTIONS,DELTA ST/ANKENY ST
"3848","20844000",37.71921480350,-122.40666521700,"0",INTERSECTIONS,DELTA ST/HAMILTON ST
"3849","20846000",37.71973600150,-122.40797692700,"0",INTERSECTIONS,BOWDOIN ST/MANSELL ST
"3850","20847000",37.71999111450,-122.40699791300,"0",INTERSECTIONS,HAMILTON ST/MANSELL ST
"3851","20851000",37.71605647270,-122.40912193400,"0",INTERSECTIONS,CAMPBELL AVE
"3852","20852000",37.72102674550,-122.40852406700,"0",INTERSECTIONS,BOWDOIN ST/OLMSTEAD ST
"3853","21485000",37.71575344560,-122.44155428500,"0",INTERSECTIONS,ROLPH ST/MISSION ST
"3854","21486000",37.71645954550,-122.44101956200,"0",INTERSECTIONS,GENEVA AVE/MISSION ST
"3855","21487000",37.71697022180,-122.44343126900,"0",INTERSECTIONS,ALEMANY BLVD/NIAGARA AVE
"3856","21488000",37.71392818950,-122.44334561100,"0",INTERSECTIONS,CONCORD ST/MISSION ST
"3857","21489000",37.71456719870,-122.44266152600,"0",INTERSECTIONS,MISSION ST/MOUNT VERNON AVE
"3858","21491000",37.70926005490,-122.44520459100,"0",INTERSECTIONS,BYRON CT/LOWELL ST
"3859","21493000",37.70858376860,-122.44483941300,"0",INTERSECTIONS,HANOVER ST/LOWELL ST
"3860","21494000",37.71055458090,-122.44333537000,"0",INTERSECTIONS,BRUNSWICK ST/GUTTENBERG ST
"3861","21495000",37.71168944340,-122.44409709800,"0",INTERSECTIONS,MORSE ST/GUTTENBERG ST
"3862","21496000",37.71278342720,-122.44457108200,"0",INTERSECTIONS,GUTTENBERG ST/MISSION ST
"3863","21497000",37.70981331460,-122.44550334400,"0",INTERSECTIONS,BRUNSWICK ST/LOWELL ST
"3864","21499000",37.70940240100,-122.44670507400,"0",INTERSECTIONS,BRUNSWICK ST/ROEMER WAY
"3865","21500000",37.70907111480,-122.44767389400,"0",INTERSECTIONS,BRUNSWICK ST/WHITTIER ST
"3866","21501000",37.71103928330,-122.44616813800,"0",INTERSECTIONS,MORSE ST/LOWELL ST
"3867","21502000",37.71143615020,-122.44638334900,"0",INTERSECTIONS,MISSION ST/LOWELL ST
"3868","21503000",37.71216078100,-122.44679998100,"0",INTERSECTIONS,ELLINGTON AVE/NAGLEE AVE
"3869","21505000",37.71262221780,-122.44474329100,"0",INTERSECTIONS,FOOTE AVE/MISSION ST
"3870","21506000",37.71194395310,-122.44319235900,"0",INTERSECTIONS,FLORENTINE AVE/MORSE ST
"3871","21507000",37.71336209080,-122.44395162800,"0",INTERSECTIONS,FLORENTINE AVE/MISSION ST
"3872","21508000",37.71190914170,-122.44331951900,"0",INTERSECTIONS,MORSE ST/FLORENTINE AVE
"3873","21509000",37.71408738860,-122.44432475600,"0",INTERSECTIONS,ELLINGTON AVE/OTTAWA AVE
"3874","21510000",37.71359151070,-122.44370603200,"0",INTERSECTIONS,MISSION ST/OTTAWA AVE
"3875","21511000",37.71319592450,-122.44545829500,"0",INTERSECTIONS,ELLINGTON AVE/FOOTE AVE
"3876","21512000",37.71547247130,-122.44379478400,"0",INTERSECTIONS,DEL MONTE ST/MOUNT VERNON AVE
"3877","21513000",37.71504205400,-122.44325596600,"0",INTERSECTIONS,ELLINGTON AVE/MOUNT VERNON AVE
"3878","21515000",37.71457712260,-122.44493582800,"0",INTERSECTIONS,DEL MONTE ST/OTTAWA AVE
"3879","21516000",37.71555404970,-122.44389804400,"0",INTERSECTIONS,DEL MONTE ST/MOUNT VERNON AVE
"3880","21517000",37.71607942770,-122.44456307000,"0",INTERSECTIONS,MOUNT VERNON AVE/ALEMANY BLVD
"3881","21519000",37.71364146850,-122.44489086000,"0",INTERSECTIONS,ELLINGTON AVE/SALA TER
"3882","21520000",37.71261639830,-122.44621443700,"0",INTERSECTIONS,DICHIERA CT/ELLINGTON AVE
"3883","21522000",37.71529779650,-122.44583507700,"0",INTERSECTIONS,ALEMANY BLVD/OTTAWA AVE
"3884","21523000",37.71514625630,-122.44564598400,"0",INTERSECTIONS,HURON AVE/OTTAWA AVE
"3885","21524000",37.71470082230,-122.44621270200,"0",INTERSECTIONS,SALA TER/HURON AVE
"3886","21525000",37.71425565350,-122.44677906900,"0",INTERSECTIONS,HURON AVE/FOOTE AVE
"3887","21526000",37.71464738810,-122.44726731400,"0",INTERSECTIONS,ALEMANY BLVD/FOOTE AVE
"3888","21527000",37.71657567340,-122.44517978500,"0",INTERSECTIONS,MOUNT VERNON AVE/ROME ST
"3889","22702000",37.71967200600,-122.46715281700,"0",INTERSECTIONS,ARCH ST/GARFIELD ST
"3890","22703000",37.72168000900,-122.46448421400,"0",INTERSECTIONS,HEAD ST/HOLLOWAY AVE
"3891","22704000",37.72314268010,-122.46463422500,"0",INTERSECTIONS,URBANO DR/VICTORIA ST
"3892","22705000",37.72518534160,-122.46421352100,"0",INTERSECTIONS,VICTORIA ST/URBANO DR
"3893","22706000",37.72167270950,-122.46556367300,"0",INTERSECTIONS,HOLLOWAY AVE/VICTORIA ST
"3894","22707000",37.72326481510,-122.46565838200,"0",INTERSECTIONS,DE SOTO ST/URBANO DR
"3895","22708000",37.72167387690,-122.46539098900,"0",INTERSECTIONS,HOLLOWAY AVE/VICTORIA ST
"3896","22709000",37.72166787480,-122.46627776600,"0",INTERSECTIONS,HOLLOWAY AVE/RAMSELL ST
"3897","22710000",37.72166577010,-122.46658847700,"0",INTERSECTIONS,DE SOTO ST/HOLLOWAY AVE
"3898","22711000",37.72166172560,-122.46718515800,"0",INTERSECTIONS,ARCH ST/HOLLOWAY AVE
"3899","22712000",37.72338758440,-122.46668793000,"0",INTERSECTIONS,CORONA ST/URBANO DR
"3900","22713000",37.72350719870,-122.46769110200,"0",INTERSECTIONS,URBANO DR/BORICA ST
"3901","22714000",37.72165880810,-122.46761532300,"0",INTERSECTIONS,CORONA ST/HOLLOWAY AVE
"3902","22715000",37.71610302720,-122.46801651600,"0",INTERSECTIONS,SARGENT ST/VERNON ST
"3903","22716000",37.71609825610,-122.46891899000,"0",INTERSECTIONS,RALSTON ST/SARGENT ST
"3904","22717000",37.71966540610,-122.46805210100,"0",INTERSECTIONS,GARFIELD ST/VERNON ST
"3905","22718000",37.71790017960,-122.46803645300,"0",INTERSECTIONS,VERNON ST/SHIELDS ST
"3906","22719000",37.71789414450,-122.46894113600,"0",INTERSECTIONS,SHIELDS ST/RALSTON ST
"3907","22720000",37.71609349570,-122.46981802800,"0",INTERSECTIONS,BYXBEE ST/SARGENT ST
"3908","22721000",37.71788815770,-122.46983762600,"0",INTERSECTIONS,BYXBEE ST/SHIELDS ST
"3909","22722000",37.71965880130,-122.46895097900,"0",INTERSECTIONS,GARFIELD ST/RALSTON ST
"3910","22723000",37.71965223270,-122.46985225700,"0",INTERSECTIONS,BYXBEE ST/GARFIELD ST
"3911","22724000",37.71608874670,-122.47071365600,"0",INTERSECTIONS,SARGENT ST/MONTICELLO ST
"3912","22725000",37.71787615220,-122.47163217900,"0",INTERSECTIONS,BEVERLY ST/SHIELDS ST
"3913","22726000",37.71788217170,-122.47073296600,"0",INTERSECTIONS,MONTICELLO ST/SHIELDS ST
"3914","22727000",37.71964622260,-122.47075200400,"0",INTERSECTIONS,GARFIELD ST/MONTICELLO ST
"3915","22728000",37.71964020330,-122.47165211500,"0",INTERSECTIONS,BEVERLY ST/GARFIELD ST
"3916","22729000",37.72165568370,-122.46807558500,"0",INTERSECTIONS,HOLLOWAY AVE/VERNON ST
"3917","22730000",37.72165171520,-122.46866006000,"0",INTERSECTIONS,BORICA ST/HOLLOWAY AVE
"3918","22731000",37.72164957860,-122.46897449400,"0",INTERSECTIONS,HOLLOWAY AVE/RALSTON ST
"3919","22732000",37.72164437590,-122.46973969200,"0",INTERSECTIONS,HOLLOWAY AVE/ALVISO ST
"3920","22733000",37.72362554090,-122.46873023200,"0",INTERSECTIONS,ALVISO ST/URBANO DR
"3921","22734000",37.72383588080,-122.46754518300,"0",INTERSECTIONS,BORICA ST/ENTRADA CT
"3922","22735000",37.72282564150,-122.46927513500,"0",INTERSECTIONS,ALVISO ST/ESTERO AVE
"3923","22736000",37.72164344290,-122.46987677000,"0",INTERSECTIONS,BYXBEE ST/HOLLOWAY AVE
"3924","22737000",37.72317201920,-122.47018095800,"0",INTERSECTIONS,MONTICELLO ST/ESTERO AVE
"3925","23049000",37.71694233970,-122.47998074600,"0",INTERSECTIONS,BUCARELI DR/GONZALEZ DR
"3926","23050000",37.71868560270,-122.47809677100,"0",INTERSECTIONS,FUENTE AVE/JUAN BAUTISTA CIR
"3927","23051000",37.71853856040,-122.47855602800,"0",INTERSECTIONS,JUAN BAUTISTA CIR/FONT BLVD
"3928","23052000",37.72011375210,-122.47802682100,"0",INTERSECTIONS,SERRANO DR/FUENTE AVE
"3929","23053000",37.72014720670,-122.47903044700,"0",INTERSECTIONS,ARELLANO AVE/SERRANO DR
"3930","23055000",37.72077280130,-122.47702085900,"0",INTERSECTIONS,CARDENAS AVE/HOLLOWAY AVE
"3931","23056000",37.72077994680,-122.47606967000,"0",INTERSECTIONS,HOLLOWAY AVE/VARELA AVE
"3932","23058000",37.72088442950,-122.47898555800,"0",INTERSECTIONS,HOLLOWAY AVE/ARELLANO AVE
"3933","23060000",37.72682090050,-122.47237928000,"0",INTERSECTIONS,JUNIPERO SERRA BLVD/WINSTON DR
"3934","23061000",37.72554991550,-122.47245295500,"0",INTERSECTIONS,JUNIPERO SERRA BLVD/STONECREST DR
"3935","23062000",37.72541237450,-122.47329545200,"0",INTERSECTIONS,BROADMOOR DR/STONECREST DR
"3936","23063000",37.72685485160,-122.47334716400,"0",INTERSECTIONS,BROADMOOR DR/WINSTON DR
"3937","23064000",37.72881083590,-122.47225691200,"0",INTERSECTIONS,STONECREST DR/JUNIPERO SERRA BLVD
"3938","23066000",37.72861752360,-122.47316908500,"0",INTERSECTIONS,STONECREST DR/BROADMOOR DR
"3939","23067000",37.72688808990,-122.47423317400,"0",INTERSECTIONS,STONECREST DR/WINSTON DR
"3940","23068000",37.72569214580,-122.47510883300,"0",INTERSECTIONS,19TH AVE/BUCKINGHAM WAY
"3941","23069000",37.72699070040,-122.47490034400,"0",INTERSECTIONS,19TH AVE/WINSTON DR
"3942","23070000",37.73103235510,-122.47179743600,"0",INTERSECTIONS,EUCALYPTUS DR/JUNIPERO SERRA BLVD/OCEAN AVE
"3943","23073000",37.73010391980,-122.47217813000,"0",INTERSECTIONS,JUNIPERO SERRA BLVD/ROSSMOOR DR
"3944","23074000",37.73011806690,-122.47266682200,"0",INTERSECTIONS,ELMHURST DR/ROSSMOOR DR
"3945","23075000",37.73036088130,-122.47473529300,"0",INTERSECTIONS,19TH AVE/ROSSMOOR DR
"3946","23076000",37.73166927360,-122.47320302400,"0",INTERSECTIONS,WOODACRE DR/OCEAN AVE
"3947","23077000",37.73106575430,-122.47485660500,"0",INTERSECTIONS,EUCALYPTUS DR/19TH AVE
"3948","23078000",37.73211999940,-122.47420634700,"0",INTERSECTIONS,LAGUNITAS DR/OCEAN AVE
"3949","23079000",37.73245613790,-122.47495462100,"0",INTERSECTIONS,19TH AVE/OCEAN AVE
"3950","23080000",37.73242333610,-122.47397261300,"0",INTERSECTIONS,BEACHMONT DR/LAGUNITAS DR
"3951","23082000",37.73110355340,-122.47592653200,"0",INTERSECTIONS,EUCALYPTUS DR/20TH AVE
"3952","23083000",37.73269137190,-122.47603998000,"0",INTERSECTIONS,20TH AVE/OCEAN AVE
"3953","23084000",37.73111357250,-122.47683936800,"0",INTERSECTIONS,21ST AVE/EUCALYPTUS DR
"3954","23085000",37.73265098750,-122.47694711400,"0",INTERSECTIONS,21ST AVE/OCEAN AVE
"3955","23086000",37.73111788220,-122.47723215300,"0",INTERSECTIONS,22ND AVE/EUCALYPTUS DR
"3956","23087000",37.73261090220,-122.47784737800,"0",INTERSECTIONS,OCEAN AVE/22ND AVE
"3957","23089000",37.73113870960,-122.47913233000,"0",INTERSECTIONS,EUCALYPTUS DR/23RD AVE
"3958","23090000",37.73112900530,-122.47824664200,"0",INTERSECTIONS,EUCALYPTUS DR/MELBA AVE
"3959","23091000",37.73254927660,-122.47923108600,"0",INTERSECTIONS,23RD AVE/OCEAN AVE
"3960","23092000",37.71619084410,-122.48160981500,"0",INTERSECTIONS,GARCES DR/RIVAS AVE
"3961","23093000",37.71753060100,-122.48154283400,"0",INTERSECTIONS,GONZALEZ DR/RIVAS AVE
"3962","23094000",37.71758458950,-122.48320524700,"0",INTERSECTIONS,GONZALEZ DR/ARBALLO DR
"3963","23095000",37.71957305910,-122.47975355700,"0",INTERSECTIONS,FONT BLVD/SERRANO DR
"3964","23096000",37.72039897220,-122.48135379400,"0",INTERSECTIONS,PINTO AVE/TAPIA DR
"3965","23097000",37.71905643760,-122.48142396200,"0",INTERSECTIONS,SERRANO DR/TAPIA DR
"3966","23098000",37.71910902800,-122.48310424000,"0",INTERSECTIONS,ARBALLO DR/SERRANO DR
"3967","23099000",37.71827108870,-122.48315976100,"0",INTERSECTIONS,ARBALLO DR/HIGUERA AVE
"3968","23100000",37.71851735000,-122.48314344400,"0",INTERSECTIONS,ARBALLO DR/HIGUERA AVE
"3969","23101000",37.71979339990,-122.48305889300,"0",INTERSECTIONS,ACEVEDO AVE/ARBALLO DR
"3970","23102000",37.72097222370,-122.48066940600,"0",INTERSECTIONS,HOLLOWAY AVE/TAPIA DR
"3971","23104000",37.72044999700,-122.48301534100,"0",INTERSECTIONS,ARBALLO DR/PINTO AVE
"3972","23107000",37.72120584000,-122.48302284500,"0",INTERSECTIONS,VIDAL DR/ARBALLO DR
"3973","23108000",37.71832260460,-122.48478111900,"0",INTERSECTIONS,HIGUERA AVE/VIDAL DR
"3974","23109000",37.71857088520,-122.48477767900,"0",INTERSECTIONS,HIGUERA AVE/VIDAL DR
"3975","23110000",37.71832759080,-122.48507595000,"0",INTERSECTIONS,HIGUERA AVE/LAKE MERCED BLVD
"3976","23111000",37.71984529200,-122.48474447900,"0",INTERSECTIONS,ACEVEDO AVE/VIDAL DR
"3977","23112000",37.71857435920,-122.48507678700,"0",INTERSECTIONS,HIGUERA AVE/LAKE MERCED BLVD
"3978","23116000",37.72667251370,-122.48388112600,"0",INTERSECTIONS,LAKE MERCED BLVD/STATE DR
"3979","23118000",37.73114837840,-122.48001539800,"0",INTERSECTIONS,24TH AVE/EUCALYPTUS DR
"3980","23119000",37.73251006580,-122.48011134700,"0",INTERSECTIONS,OCEAN AVE/24TH AVE
"3981","23120000",37.73115805780,-122.48090005600,"0",INTERSECTIONS,25TH AVE/EUCALYPTUS DR
"3982","23121000",37.73247117540,-122.48099356000,"0",INTERSECTIONS,25TH AVE/OCEAN AVE
"3983","23122000",37.73116975360,-122.48178740500,"0",INTERSECTIONS,26TH AVE/EUCALYPTUS DR
"3984","23123000",37.73243229210,-122.48187544200,"0",INTERSECTIONS,26TH AVE/OCEAN AVE
"3985","23124000",37.73114712800,-122.48266361000,"0",INTERSECTIONS,INVERNESS DR/EUCALYPTUS DR
"3986","23125000",37.73107997220,-122.48354489100,"0",INTERSECTIONS,FOREST VIEW DR/EUCALYPTUS DR
"3987","23126000",37.72958501080,-122.48655207300,"0",INTERSECTIONS,LAKE MERCED BLVD/MIDDLEFIELD DR
"3988","23128000",37.73235469450,-122.48363495100,"0",INTERSECTIONS,FOREST VIEW DR/OCEAN AVE
"3989","23129000",37.73231585520,-122.48451540500,"0",INTERSECTIONS,MEADOWBROOK DR/OCEAN AVE
"3990","23130000",37.73422993210,-122.48465378600,"0",INTERSECTIONS,SLOAT BLVD/MEADOWBROOK DR
"3991","23131000",37.73094609250,-122.48530150400,"0",INTERSECTIONS,EUCALYPTUS DR/SYLVAN DR
"3992","23132000",37.73227692210,-122.48539506200,"0",INTERSECTIONS,OCEAN AVE/SYLVAN DR
"3993","23133000",37.73223798540,-122.48627418900,"0",INTERSECTIONS,MIDDLEFIELD DR/OCEAN AVE
"3994","23134000",37.73087918030,-122.48617932400,"0",INTERSECTIONS,EUCALYPTUS DR/MIDDLEFIELD DR
"3995","23135000",37.72980181840,-122.48651583700,"0",INTERSECTIONS,MIDDLEFIELD DR/GELLERT DR
